timestamp,pid,event
0,2043,CreateProcess
1,2043,VirtualAlloc
2,2043,FindFirstFile
3,2043,FindNextFile
4,2043,FindFirstFile
5,2043,FindNextFile
6,2043,FindFirstFile
7,2043,FindNextFile
8,2043,FindFirstFile
9,2043,FindNextFile
10,2043,FindFirstFile
11,2043,FindNextFile
12,2043,FindFirstFile
13,2043,FindNextFile
14,2043,FindFirstFile
15,2043,FindNextFile
16,2043,FindFirstFile
17,2043,FindNextFile
18,2043,FindFirstFile
19,2043,FindNextFile
20,2043,FindFirstFile
21,2043,FindNextFile
22,2043,FindFirstFile
23,2043,FindNextFile
24,2043,FindFirstFile
25,2043,FindNextFile
26,2043,FindFirstFile
27,2043,FindNextFile
28,2043,FindFirstFile
29,2043,FindNextFile
30,2043,FindFirstFile
31,2043,FindNextFile
32,2043,FindFirstFile
33,2043,FindNextFile
34,2043,FindFirstFile
35,2043,FindNextFile
36,2043,OpenFile
37,2043,BusyLoop
38,2043,WriteFile
39,2043,RapidFileWrite
40,2043,OpenFile
41,2043,BusyLoop
42,2043,WriteFile
43,2043,RapidFileWrite
44,2043,OpenFile
45,2043,BusyLoop
46,2043,WriteFile
47,2043,RapidFileWrite
48,2043,OpenFile
49,2043,BusyLoop
50,2043,WriteFile
51,2043,RapidFileWrite
52,2043,OpenFile
53,2043,BusyLoop
54,2043,WriteFile
55,2043,RapidFileWrite
56,2043,OpenFile
57,2043,BusyLoop
58,2043,WriteFile
59,2043,RapidFileWrite
60,2043,OpenFile
61,2043,BusyLoop
62,2043,WriteFile
63,2043,RapidFileWrite
64,2043,OpenFile
65,2043,BusyLoop
66,2043,WriteFile
67,2043,RapidFileWrite
68,2043,OpenFile
69,2043,BusyLoop
70,2043,WriteFile
71,2043,RapidFileWrite
72,2043,OpenFile
73,2043,BusyLoop
74,2043,WriteFile
75,2043,RapidFileWrite
76,2043,OpenFile
77,2043,BusyLoop
78,2043,WriteFile
79,2043,RapidFileWrite
80,2043,OpenFile
81,2043,BusyLoop
82,2043,WriteFile
83,2043,RapidFileWrite
84,2043,OpenFile
85,2043,BusyLoop
86,2043,WriteFile
87,2043,RapidFileWrite
88,2043,OpenFile
89,2043,BusyLoop
90,2043,WriteFile
91,2043,RapidFileWrite
92,2043,OpenFile
93,2043,BusyLoop
94,2043,WriteFile
95,2043,RapidFileWrite
96,2043,OpenFile
97,2043,BusyLoop
98,2043,WriteFile
99,2043,RapidFileWrite
100,2043,OpenFile
101,2043,BusyLoop
102,2043,WriteFile
103,2043,RapidFileWrite
104,2043,OpenFile
105,2043,BusyLoop
106,2043,WriteFile
107,2043,RapidFileWrite
108,2043,OpenFile
109,2043,BusyLoop
110,2043,WriteFile
111,2043,RapidFileWrite
112,2043,OpenFile
113,2043,BusyLoop
114,2043,WriteFile
115,2043,RapidFileWrite
116,2043,OpenFile
117,2043,BusyLoop
118,2043,WriteFile
119,2043,RapidFileWrite
120,2043,OpenFile
121,2043,BusyLoop
122,2043,WriteFile
123,2043,RapidFileWrite
124,2043,DeleteFile
125,2043,TerminateProcess
