timestamp,pid,event
0,9098,CreateFileW
1,9098,OpenProcess
2,9098,FindFirstFileW
3,9098,_wcsicmp
4,9098,FindNextFileW
5,9098,FindFirstFile
6,9098,ReadFile
7,9098,_wcsicmp
8,9098,CloseHandle
9,9098,FindFirstFile
10,9098,CloseHandle
11,9098,GetFileSize
12,9098,CloseHandle
13,9098,FindFirstFile
14,9098,ReadFile
15,9098,FindNextFileW
16,9098,OpenProcess
17,9098,_wcsicmp
18,9098,CloseHandle
19,9098,FindNextFileW
20,9098,CreateFileW
21,9098,FindFirstFileW
22,9098,CloseHandle
23,9098,FindNextFileW
24,9098,OpenProcess
25,9098,CreateFileW
26,9098,CloseHandle
27,9098,FindFirstFileW
28,9098,CreateFileW
29,9098,FindNextFileW
30,9098,CreateFileW
31,9098,FindNextFileW
32,9098,CloseHandle
33,9098,CreateFileW
34,9098,OpenProcess
35,9098,GetFileSize
36,9098,CloseHandle
37,9098,OpenProcess
38,9098,FindNextFileW
39,9098,OpenProcess
40,9098,CreateFileW
41,9098,FindNextFileW
42,9098,FindFirstFileW
43,9098,FindNextFileW
44,9098,FindFirstFileW
45,9098,GetFileSize
46,9098,CloseHandle
47,9098,OpenProcess
48,9098,FindFirstFile
49,9098,FindFirstFile
50,9098,GetFileSize
51,9098,_wcsicmp
52,9098,CloseHandle
53,9098,FindFirstFile
54,9098,OpenProcess
55,9098,CreateFileW
56,9098,FindFirstFile
57,9098,FindFirstFileW
58,9098,FindNextFileW
59,9098,CreateFileW
60,9098,OpenProcess
61,9098,FindNextFileW
62,9098,CloseHandle
63,9098,GetFileSize
64,9098,FindFirstFileW
65,9098,FindNextFileW
66,9098,FindNextFileW
67,9098,CloseHandle
68,9098,GetFileSize
69,9098,FindFirstFileW
70,9098,OpenProcess
71,9098,CloseHandle
72,9098,ReadFile
73,9098,FindFirstFile
74,9098,_wcsicmp
75,9098,FindFirstFile
76,9098,ReadFile
77,9098,ReadFile
78,9098,CreateFileW
79,9098,FindNextFileW
80,9098,ReadFile
81,9098,_wcsicmp
82,9098,FindNextFileW
83,9098,CloseHandle
84,9098,FindFirstFileW
85,9098,_wcsicmp
86,9098,CreateFileW
87,9098,ReadFile
88,9098,FindFirstFile
89,9098,FindFirstFileW
90,9098,CloseHandle
91,9098,BusyLoop
92,9098,CloseHandle
93,9098,WriteFile
94,9098,CloseHandle
95,9098,HighEntropyFile
96,9098,BusyLoop
97,9098,HighEntropyFile
98,9098,WriteFile
99,9098,VirtualAlloc
100,9098,VirtualAlloc
101,9098,HighEntropyFile
102,9098,HighEntropyFile
103,9098,WriteFile
104,9098,WriteFile
105,9098,VirtualAlloc
106,9098,WriteFile
107,9098,HighEntropyFile
108,9098,RapidFileWrite
109,9098,CloseHandle
110,9098,WriteFile
111,9098,HighEntropyFile
112,9098,HighEntropyFile
113,9098,HighEntropyFile
114,9098,HighEntropyFile
115,9098,VirtualAlloc
116,9098,WriteFile
117,9098,VirtualAlloc
118,9098,CloseHandle
119,9098,HighEntropyFile
120,9098,BusyLoop
121,9098,WriteFile
122,9098,WriteFile
123,9098,VirtualAlloc
124,9098,WriteFile
125,9098,BusyLoop
126,9098,WriteFile
127,9098,WriteFile
128,9098,BusyLoop
129,9098,WriteFile
130,9098,BusyLoop
131,9098,WriteFile
132,9098,WriteFile
133,9098,CloseHandle
134,9098,BusyLoop
135,9098,VirtualAlloc
136,9098,HighEntropyFile
137,9098,WriteFile
138,9098,BusyLoop
139,9098,WriteFile
140,9098,WriteFile
141,9098,BusyLoop
142,9098,HighEntropyFile
143,9098,WriteFile
144,9098,WriteFile
145,9098,WriteFile
146,9098,HighEntropyFile
147,9098,HighEntropyFile
148,9098,CloseHandle
149,9098,RapidFileWrite
150,9098,HighEntropyFile
151,9098,WriteFile
152,9098,BusyLoop
153,9098,VirtualAlloc
154,9098,WriteFile
155,9098,VirtualAlloc
156,9098,VirtualAlloc
157,9098,WriteFile
158,9098,BusyLoop
159,9098,WriteFile
160,9098,HighEntropyFile
161,9098,HighEntropyFile
162,9098,HighEntropyFile
163,9098,RapidFileWrite
164,9098,VirtualAlloc
165,9098,BusyLoop
166,9098,HighEntropyFile
167,9098,CloseHandle
168,9098,HighEntropyFile
169,9098,BusyLoop
170,9098,BusyLoop
171,9098,WriteFile
172,9098,WriteFile
173,9098,WriteFile
174,9098,BusyLoop
175,9098,CloseHandle
176,9098,HighEntropyFile
177,9098,BusyLoop
178,9098,WriteFile
179,9098,WriteFile
180,9098,WriteFile
181,9098,WriteFile
182,9098,BusyLoop
183,9098,VirtualAlloc
184,9098,CloseHandle
185,9098,BusyLoop
186,9098,WriteFile
187,9098,WriteFile
188,9098,VirtualAlloc
189,9098,WriteFile
190,9098,CloseHandle
191,9098,HighEntropyFile
192,9098,CloseHandle
193,9098,WriteFile
194,9098,BusyLoop
195,9098,HighEntropyFile
196,9098,WriteFile
197,9098,BusyLoop
198,9098,BusyLoop
199,9098,VirtualAlloc
200,9098,WriteFile
201,9098,WriteFile
202,9098,WriteFile
203,9098,WriteFile
204,9098,WriteFile
205,9098,HighEntropyFile
206,9098,CloseHandle
207,9098,WriteFile
208,9098,RapidFileWrite
209,9098,HighEntropyFile
210,9098,WriteFile
211,9098,CloseHandle
212,9098,BusyLoop
213,9098,WriteFile
214,9098,BusyLoop
215,9098,BusyLoop
216,9098,WriteFile
217,9098,WriteFile
218,9098,WriteFile
219,9098,HighEntropyFile
220,9098,HighEntropyFile
221,9098,HighEntropyFile
222,9098,HighEntropyFile
223,9098,CloseHandle
224,9098,WriteFile
225,9098,HighEntropyFile
226,9098,WriteFile
227,9098,VirtualAlloc
228,9098,VirtualAlloc
229,9098,WriteFile
230,9098,WriteFile
231,9098,CloseHandle
232,9098,HighEntropyFile
233,9098,WriteFile
234,9098,VirtualAlloc
235,9098,HighEntropyFile
236,9098,CloseHandle
237,9098,HighEntropyFile
238,9098,WriteFile
239,9098,HighEntropyFile
240,9098,HighEntropyFile
241,9098,WriteFile
242,9098,WriteFile
243,9098,CloseHandle
244,9098,HighEntropyFile
245,9098,WriteFile
246,9098,WriteFile
247,9098,WriteFile
248,9098,WriteFile
249,9098,WriteFile
250,9098,WriteFile
251,9098,HighEntropyFile
252,9098,HighEntropyFile
253,9098,CloseHandle
254,9098,BusyLoop
255,9098,HighEntropyFile
256,9098,BusyLoop
257,9098,BusyLoop
258,9098,BusyLoop
259,9098,CanaryViolation
260,9098,ShadowCopyDelete
261,9098,EarlyTermination
262,9098,HighEntropyFile
263,9098,CloseHandle
264,9098,CloseHandle
265,9098,HighEntropyFile
266,9098,WriteFile
267,9098,WriteFile
268,9098,WriteFile
269,9098,CloseHandle
270,9098,CloseHandle
271,9098,HighEntropyFile
272,9098,CloseHandle
273,9098,WriteFile
274,9098,CloseHandle
275,9098,HighEntropyFile
276,9098,WriteFile
277,9098,WriteFile
278,9098,WriteFile
279,9098,HighEntropyFile
280,9098,CloseHandle
281,9098,HighEntropyFile
282,9098,WriteFile
283,9098,WriteFile
284,9098,CloseHandle
285,9098,HighEntropyFile
286,9098,HighEntropyFile
287,9098,CloseHandle
288,9098,CloseHandle
289,9098,CloseHandle
290,9098,HighEntropyFile
291,9098,HighEntropyFile
292,9098,HighEntropyFile
293,9098,HighEntropyFile
294,9098,CloseHandle
295,9098,CloseHandle
296,9098,WriteFile
297,9098,HighEntropyFile
298,9098,HighEntropyFile
299,9098,CloseHandle
300,9098,WriteFile
301,9098,HighEntropyFile
302,9098,CloseHandle
303,9098,WriteFile
304,9098,CloseHandle
305,9098,CloseHandle
