timestamp,pid,event
0,2000,RegQueryValue
1,2000,CreateFile
2,2000,LoadImage
3,2000,CreateFile
4,2000,LoadImage
5,2000,WriteFile
6,2000,LoadImage
7,2000,LoadImage
8,2000,LoadImage
9,2000,CreateFile
10,2000,CreateThread
11,2000,LoadImage
12,2000,RegQueryValue
13,2000,ReadFile
14,2000,CreateFile
15,2000,RegQueryValue
16,2000,RegQueryValue
17,2000,CreateFile
18,2000,LoadImage
19,2000,ReadFile
20,2000,RegQueryValue
21,2000,RegCreateKey
22,2000,CreateFile
23,2000,WriteFile
24,2000,CreateFile
25,2000,CreateFile
26,2000,RegQueryValue
27,2000,ReadFile
28,2000,CreateFile
29,2000,ReadFile
30,2000,RegQueryValue
31,2000,ReadFile
32,2000,RegQueryValue
33,2000,LoadImage
34,2000,CreateFile
35,2000,ReadFile
36,2000,CreateFile
37,2000,ReadFile
38,2000,LoadImage
39,2000,LoadImage
40,2000,ReadFile
41,2000,RegQueryValue
42,2000,ReadFile
43,2000,RegQueryValue
44,2000,RegCreateKey
45,2000,CreateFile
46,2000,LoadImage
47,2000,RegCreateKey
48,2000,RegQueryValue
49,2000,ReadFile
50,2000,ReadFile
51,2000,LoadImage
52,2000,ReadFile
53,2000,RegSetValue
54,2000,CreateFile
55,2000,ReadFile
56,2000,CreateFile
57,2000,LoadImage
58,2000,LoadImage
59,2000,CreateFile
60,2000,CreateFile
61,2000,LoadImage
62,2000,RegQueryValue
63,2000,ReadFile
64,2000,ReadFile
65,2000,RegCreateKey
66,2000,CreateFile
67,2000,CreateFile
68,2000,LoadImage
69,2000,RegQueryValue
70,2000,CreateFile
71,2000,RegCreateKey
72,2000,ReadFile
73,2000,CreateThread
74,2000,LoadImage
75,2000,ReadFile
76,2000,LoadImage
77,2000,LoadImage
78,2000,LoadImage
79,2000,CreateFile
80,2000,RegCreateKey
81,2000,LoadImage
82,2000,CreateThread
83,2000,CreateFile
84,2000,ReadFile
85,2000,CreateThread
86,2000,ReadFile
87,2000,RegQueryValue
88,2000,CreateThread
89,2000,RegQueryValue
90,2000,RegQueryValue
91,2000,CreateFile
92,2000,CreateThread
93,2000,LoadImage
94,2000,ReadFile
95,2000,ReadFile
96,2000,ReadFile
97,2000,RegCreateKey
98,2000,RegQueryValue
99,2000,RegQueryValue
100,2000,LoadImage
101,2000,ReadFile
102,2000,LoadImage
103,2000,CreateFile
104,2000,LoadImage
105,2000,LoadImage
106,2000,RegQueryValue
107,2000,CreateFile
108,2000,CreateFile
109,2000,RegQueryValue
110,2000,WriteFile
111,2000,RegCreateKey
112,2000,RegQueryValue
113,2000,WriteFile
114,2000,LoadImage
115,2000,CreateThread
116,2000,LoadImage
117,2000,LoadImage
118,2000,ReadFile
119,2000,RegSetValue
120,2000,ReadFile
121,2000,ReadFile
122,2000,LoadImage
123,2000,CreateFile
124,2000,RegSetValue
125,2000,CreateFile
126,2000,RegCreateKey
127,2000,LoadImage
128,2000,RegSetValue
129,2000,CreateFile
130,2000,CreateFile
131,2000,RegQueryValue
132,2000,ReadFile
133,2000,CreateFile
134,2000,RegQueryValue
135,2000,RegCreateKey
136,2000,LoadImage
137,2000,ReadFile
138,2000,WriteFile
139,2000,RegQueryValue
140,2000,LoadImage
141,2000,RegQueryValue
142,2000,RegQueryValue
143,2000,CreateThread
144,2000,CreateFile
145,2000,ReadFile
146,2000,ReadFile
147,2000,LoadImage
148,2000,RegSetValue
149,2000,LoadImage
150,2000,RegQueryValue
151,2000,ReadFile
152,2000,CreateFile
153,2000,ReadFile
154,2000,RegQueryValue
155,2000,CreateFile
156,2000,LoadImage
157,2000,ReadFile
158,2000,LoadImage
159,2000,ReadFile
160,2000,CreateThread
161,2000,CreateFile
162,2000,CreateThread
163,2000,CreateThread
164,2000,ReadFile
165,2000,ReadFile
166,2000,ReadFile
167,2000,ReadFile
168,2000,CreateFile
169,2000,LoadImage
170,2000,RegCreateKey
171,2000,CreateThread
172,2000,CreateFile
173,2000,CreateFile
174,2000,LoadImage
175,2000,RegQueryValue
176,2000,CreateFile
177,2000,ReadFile
178,2000,LoadImage
179,2000,RegQueryValue
180,2000,CreateFile
181,2000,ReadFile
182,2000,LoadImage
183,2000,ReadFile
184,2000,ReadFile
185,2000,LoadImage
186,2000,CreateFile
187,2000,CreateThread
188,2000,CreateFile
189,2000,RegQueryValue
190,2000,CreateThread
191,2000,RegQueryValue
192,2000,CreateFile
193,2000,WriteFile
194,2000,LoadImage
195,2000,ReadFile
196,2000,LoadImage
197,2000,CreateFile
198,2000,ReadFile
199,2000,CreateFile
200,2000,ReadFile
201,2000,RegCreateKey
202,2000,RegCreateKey
203,2000,CreateFile
204,2000,RegCreateKey
205,2000,ReadFile
206,2000,CreateFile
207,2000,CreateFile
208,2000,LoadImage
209,2000,LoadImage
210,2000,RegQueryValue
211,2000,CreateFile
212,2000,CreateThread
213,2000,ReadFile
214,2000,CreateThread
215,2000,RegQueryValue
216,2000,RegQueryValue
217,2000,RegQueryValue
218,2000,CreateFile
219,2000,LoadImage
220,2000,RegCreateKey
221,2000,LoadImage
222,2000,LoadImage
223,2000,RegSetValue
224,2000,CreateFile
225,2000,CreateFile
226,2000,ReadFile
227,2000,CreateFile
228,2000,ReadFile
229,2000,ReadFile
230,2000,LoadImage
231,2000,CreateFile
232,2000,RegQueryValue
233,2000,ReadFile
234,2000,ReadFile
235,2000,ReadFile
236,2000,RegCreateKey
237,2000,RegQueryValue
238,2000,ReadFile
239,2000,ReadFile
240,2000,LoadImage
241,2000,LoadImage
242,2000,LoadImage
243,2000,CreateFile
244,2000,WriteFile
245,2000,ReadFile
246,2000,RegQueryValue
247,2000,RegQueryValue
248,2000,ReadFile
249,2000,CreateThread
250,2000,ReadFile
251,2000,LoadImage
252,2000,ReadFile
253,2000,LoadImage
254,2000,CreateFile
255,2000,CreateFile
256,2000,LoadImage
257,2000,LoadImage
258,2000,ReadFile
259,2000,LoadImage
