timestamp,pid,event
0,2080,CreateProcess
1,2080,VirtualAlloc
2,2080,FindFirstFile
3,2080,FindNextFile
4,2080,FindFirstFile
5,2080,FindNextFile
6,2080,FindFirstFile
7,2080,FindNextFile
8,2080,FindFirstFile
9,2080,FindNextFile
10,2080,FindFirstFile
11,2080,FindNextFile
12,2080,FindFirstFile
13,2080,FindNextFile
14,2080,FindFirstFile
15,2080,FindNextFile
16,2080,FindFirstFile
17,2080,FindNextFile
18,2080,FindFirstFile
19,2080,FindNextFile
20,2080,FindFirstFile
21,2080,FindNextFile
22,2080,FindFirstFile
23,2080,FindNextFile
24,2080,FindFirstFile
25,2080,FindNextFile
26,2080,FindFirstFile
27,2080,FindNextFile
28,2080,FindFirstFile
29,2080,FindNextFile
30,2080,OpenFile
31,2080,BusyLoop
32,2080,WriteFile
33,2080,RapidFileWrite
34,2080,OpenFile
35,2080,BusyLoop
36,2080,WriteFile
37,2080,RapidFileWrite
38,2080,OpenFile
39,2080,BusyLoop
40,2080,WriteFile
41,2080,RapidFileWrite
42,2080,OpenFile
43,2080,BusyLoop
44,2080,WriteFile
45,2080,RapidFileWrite
46,2080,OpenFile
47,2080,BusyLoop
48,2080,WriteFile
49,2080,RapidFileWrite
50,2080,OpenFile
51,2080,BusyLoop
52,2080,WriteFile
53,2080,RapidFileWrite
54,2080,OpenFile
55,2080,BusyLoop
56,2080,WriteFile
57,2080,RapidFileWrite
58,2080,OpenFile
59,2080,BusyLoop
60,2080,WriteFile
61,2080,RapidFileWrite
62,2080,OpenFile
63,2080,BusyLoop
64,2080,WriteFile
65,2080,RapidFileWrite
66,2080,OpenFile
67,2080,BusyLoop
68,2080,WriteFile
69,2080,RapidFileWrite
70,2080,OpenFile
71,2080,BusyLoop
72,2080,WriteFile
73,2080,RapidFileWrite
74,2080,OpenFile
75,2080,BusyLoop
76,2080,WriteFile
77,2080,RapidFileWrite
78,2080,OpenFile
79,2080,BusyLoop
80,2080,WriteFile
81,2080,RapidFileWrite
82,2080,OpenFile
83,2080,BusyLoop
84,2080,WriteFile
85,2080,RapidFileWrite
86,2080,OpenFile
87,2080,BusyLoop
88,2080,WriteFile
89,2080,RapidFileWrite
90,2080,OpenFile
91,2080,BusyLoop
92,2080,WriteFile
93,2080,RapidFileWrite
94,2080,OpenFile
95,2080,BusyLoop
96,2080,WriteFile
97,2080,RapidFileWrite
98,2080,DeleteFile
99,2080,TerminateProcess
