timestamp,pid,event
0,2049,CreateProcess
1,2049,VirtualAlloc
2,2049,FindFirstFile
3,2049,FindNextFile
4,2049,FindFirstFile
5,2049,FindNextFile
6,2049,FindFirstFile
7,2049,FindNextFile
8,2049,FindFirstFile
9,2049,FindNextFile
10,2049,FindFirstFile
11,2049,FindNextFile
12,2049,FindFirstFile
13,2049,FindNextFile
14,2049,FindFirstFile
15,2049,FindNextFile
16,2049,FindFirstFile
17,2049,FindNextFile
18,2049,FindFirstFile
19,2049,FindNextFile
20,2049,FindFirstFile
21,2049,FindNextFile
22,2049,FindFirstFile
23,2049,FindNextFile
24,2049,FindFirstFile
25,2049,FindNextFile
26,2049,FindFirstFile
27,2049,FindNextFile
28,2049,FindFirstFile
29,2049,FindNextFile
30,2049,FindFirstFile
31,2049,FindNextFile
32,2049,OpenFile
33,2049,BusyLoop
34,2049,WriteFile
35,2049,RapidFileWrite
36,2049,OpenFile
37,2049,BusyLoop
38,2049,WriteFile
39,2049,RapidFileWrite
40,2049,OpenFile
41,2049,BusyLoop
42,2049,WriteFile
43,2049,RapidFileWrite
44,2049,OpenFile
45,2049,BusyLoop
46,2049,WriteFile
47,2049,RapidFileWrite
48,2049,OpenFile
49,2049,BusyLoop
50,2049,WriteFile
51,2049,RapidFileWrite
52,2049,OpenFile
53,2049,BusyLoop
54,2049,WriteFile
55,2049,RapidFileWrite
56,2049,OpenFile
57,2049,BusyLoop
58,2049,WriteFile
59,2049,RapidFileWrite
60,2049,OpenFile
61,2049,BusyLoop
62,2049,WriteFile
63,2049,RapidFileWrite
64,2049,OpenFile
65,2049,BusyLoop
66,2049,WriteFile
67,2049,RapidFileWrite
68,2049,OpenFile
69,2049,BusyLoop
70,2049,WriteFile
71,2049,RapidFileWrite
72,2049,OpenFile
73,2049,BusyLoop
74,2049,WriteFile
75,2049,RapidFileWrite
76,2049,OpenFile
77,2049,BusyLoop
78,2049,WriteFile
79,2049,RapidFileWrite
80,2049,OpenFile
81,2049,BusyLoop
82,2049,WriteFile
83,2049,RapidFileWrite
84,2049,OpenFile
85,2049,BusyLoop
86,2049,WriteFile
87,2049,RapidFileWrite
88,2049,OpenFile
89,2049,BusyLoop
90,2049,WriteFile
91,2049,RapidFileWrite
92,2049,OpenFile
93,2049,BusyLoop
94,2049,WriteFile
95,2049,RapidFileWrite
96,2049,OpenFile
97,2049,BusyLoop
98,2049,WriteFile
99,2049,RapidFileWrite
100,2049,OpenFile
101,2049,BusyLoop
102,2049,WriteFile
103,2049,RapidFileWrite
104,2049,OpenFile
105,2049,BusyLoop
106,2049,WriteFile
107,2049,RapidFileWrite
108,2049,OpenFile
109,2049,BusyLoop
110,2049,WriteFile
111,2049,RapidFileWrite
112,2049,OpenFile
113,2049,BusyLoop
114,2049,WriteFile
115,2049,RapidFileWrite
116,2049,OpenFile
117,2049,BusyLoop
118,2049,WriteFile
119,2049,RapidFileWrite
120,2049,DeleteFile
121,2049,TerminateProcess
