timestamp,pid,event
0,1071,CreateProcess
1,1071,OpenFile
2,1071,ReadFile
3,1071,CloseHandle
4,1071,CreateProcess
5,1071,OpenFile
6,1071,ReadFile
7,1071,CloseHandle
8,1071,CreateProcess
9,1071,OpenFile
10,1071,ReadFile
11,1071,CloseHandle
12,1071,CreateProcess
13,1071,OpenFile
14,1071,ReadFile
15,1071,CloseHandle
16,1071,CreateProcess
17,1071,OpenFile
18,1071,ReadFile
19,1071,CloseHandle
20,1071,CreateProcess
21,1071,OpenFile
22,1071,ReadFile
23,1071,CloseHandle
24,1071,CreateProcess
25,1071,OpenFile
26,1071,ReadFile
27,1071,CloseHandle
28,1071,CreateProcess
29,1071,OpenFile
30,1071,ReadFile
31,1071,CloseHandle
32,1071,CreateProcess
33,1071,OpenFile
34,1071,ReadFile
35,1071,CloseHandle
36,1071,CreateProcess
37,1071,OpenFile
38,1071,ReadFile
39,1071,CloseHandle
40,1071,CreateProcess
41,1071,OpenFile
42,1071,ReadFile
43,1071,CloseHandle
44,1071,CreateProcess
45,1071,OpenFile
46,1071,ReadFile
47,1071,CloseHandle
48,1071,CreateProcess
49,1071,OpenFile
50,1071,ReadFile
51,1071,CloseHandle
