timestamp,pid,event
0,1190,AddSIDToBoundaryDescriptor
1,1190,bsearch
2,1190,_vsnwprintf
3,1190,_ltoa
4,1190,bsearch
5,1190,_telli64
6,1190,_wcsnicmp
7,1190,_ui64tow_s
8,1190,CloseHandle
9,1190,BCryptCloseAlgorithmProvider
10,1190,_ltoa
11,1190,_ltoa
12,1190,CheckRemoteDebuggerPresent
13,1190,CallWindowProcW
14,1190,__setusermatherr
15,1190,_telli64
16,1190,_ltoa
17,1190,_wcsnicmp
18,1190,_unlock
19,1190,BufferedPaintUnInit
20,1190,_vsnwprintf
21,1190,_lock
22,1190,_stricmp
23,1190,_vsnprintf
24,1190,_wcsnicmp
25,1190,CheckRemoteDebuggerPresent
26,1190,_vsnprintf
27,1190,bsearch
28,1190,ClientToScreen
29,1190,_wcsicmp
30,1190,BlockInput
31,1190,__dllonexit
32,1190,_atoi64
33,1190,bsearch
34,1190,__p__commode
35,1190,ClientToScreen
36,1190,_vsnprintf
37,1190,_initterm
38,1190,_unlock
39,1190,_initterm
40,1190,_initterm
41,1190,CharUpperW
42,1190,_vsnprintf
43,1190,_stricmp
44,1190,_ui64tow_s
45,1190,_telli64
46,1190,_initterm
47,1190,AcquireSRWLockExclusive
48,1190,_initterm
49,1190,BufferedPaintUnInit
50,1190,bsearch
51,1190,AcquireSRWLockShared
52,1190,CheckRemoteDebuggerPresent
53,1190,_wcsicmp
54,1190,CheckRemoteDebuggerPresent
55,1190,_ui64tow_s
56,1190,AcquireSRWLockShared
57,1190,bsearch
58,1190,_ltoa
59,1190,BlockInput
60,1190,_atoi64
61,1190,BufferedPaintUnInit
62,1190,_vsnprintf
63,1190,CallWindowProcW
64,1190,BufferedPaintUnInit
65,1190,_vsnwprintf
66,1190,BCryptCloseAlgorithmProvider
67,1190,_telli64
68,1190,BlockInput
69,1190,ChangeWindowMessageFilter
70,1190,ClientToScreen
71,1190,_atoi64
72,1190,_ui64tow_s
73,1190,__p__fmode
74,1190,AddAccessAllowedAce
75,1190,BufferedPaintUnInit
76,1190,_atoi64
77,1190,CallWindowProcW
78,1190,_stricmp
79,1190,__dllonexit
80,1190,_vsnprintf
81,1190,_initterm
82,1190,bsearch
83,1190,Cannot
84,1190,_initterm
85,1190,BCryptCloseAlgorithmProvider
86,1190,BufferedPaintUnInit
87,1190,BlockInput
88,1190,_atoi64
89,1190,_telli64
90,1190,_atoi64
91,1190,CheckRemoteDebuggerPresent
92,1190,CloseHandle
93,1190,AcquireSRWLockShared
94,1190,bsearch
95,1190,_vsnprintf
96,1190,AcquireSRWLockExclusive
97,1190,_telli64
98,1190,_stricmp
99,1190,_telli64
100,1190,_stricmp
101,1190,_wcsnicmp
102,1190,__dllonexit
103,1190,__dllonexit
104,1190,_initterm
105,1190,CharUpperW
106,1190,AddAccessAllowedAce
107,1190,CheckRemoteDebuggerPresent
108,1190,_stricmp
109,1190,_unlock
