timestamp,pid,event
0,1027,CreateProcess
1,1027,OpenFile
2,1027,ReadFile
3,1027,CloseHandle
4,1027,CreateProcess
5,1027,OpenFile
6,1027,ReadFile
7,1027,CloseHandle
8,1027,CreateProcess
9,1027,OpenFile
10,1027,ReadFile
11,1027,CloseHandle
12,1027,CreateProcess
13,1027,OpenFile
14,1027,ReadFile
15,1027,CloseHandle
16,1027,CreateProcess
17,1027,OpenFile
18,1027,ReadFile
19,1027,CloseHandle
20,1027,CreateProcess
21,1027,OpenFile
22,1027,ReadFile
23,1027,CloseHandle
24,1027,CreateProcess
25,1027,OpenFile
26,1027,ReadFile
27,1027,CloseHandle
28,1027,CreateProcess
29,1027,OpenFile
30,1027,ReadFile
31,1027,CloseHandle
32,1027,CreateProcess
33,1027,OpenFile
34,1027,ReadFile
35,1027,CloseHandle
36,1027,CreateProcess
37,1027,OpenFile
38,1027,ReadFile
39,1027,CloseHandle
