timestamp,pid,event
0,1037,CreateProcess
1,1037,OpenFile
2,1037,ReadFile
3,1037,CloseHandle
4,1037,CreateProcess
5,1037,OpenFile
6,1037,ReadFile
7,1037,CloseHandle
8,1037,CreateProcess
9,1037,OpenFile
10,1037,ReadFile
11,1037,CloseHandle
12,1037,CreateProcess
13,1037,OpenFile
14,1037,ReadFile
15,1037,CloseHandle
16,1037,CreateProcess
17,1037,OpenFile
18,1037,ReadFile
19,1037,CloseHandle
20,1037,CreateProcess
21,1037,OpenFile
22,1037,ReadFile
23,1037,CloseHandle
24,1037,CreateProcess
25,1037,OpenFile
26,1037,ReadFile
27,1037,CloseHandle
28,1037,CreateProcess
29,1037,OpenFile
30,1037,ReadFile
31,1037,CloseHandle
32,1037,CreateProcess
33,1037,OpenFile
34,1037,ReadFile
35,1037,CloseHandle
36,1037,CreateProcess
37,1037,OpenFile
38,1037,ReadFile
39,1037,CloseHandle
40,1037,CreateProcess
41,1037,OpenFile
42,1037,ReadFile
43,1037,CloseHandle
44,1037,CreateProcess
45,1037,OpenFile
46,1037,ReadFile
47,1037,CloseHandle
48,1037,CreateProcess
49,1037,OpenFile
50,1037,ReadFile
51,1037,CloseHandle
52,1037,WriteFile
