timestamp,pid,event
0,1043,CreateProcess
1,1043,OpenFile
2,1043,ReadFile
3,1043,CloseHandle
4,1043,CreateProcess
5,1043,OpenFile
6,1043,ReadFile
7,1043,CloseHandle
8,1043,CreateProcess
9,1043,OpenFile
10,1043,ReadFile
11,1043,CloseHandle
12,1043,CreateProcess
13,1043,OpenFile
14,1043,ReadFile
15,1043,CloseHandle
16,1043,CreateProcess
17,1043,OpenFile
18,1043,ReadFile
19,1043,CloseHandle
20,1043,CreateProcess
21,1043,OpenFile
22,1043,ReadFile
23,1043,CloseHandle
24,1043,CreateProcess
25,1043,OpenFile
26,1043,ReadFile
27,1043,CloseHandle
28,1043,CreateProcess
29,1043,OpenFile
30,1043,ReadFile
31,1043,CloseHandle
32,1043,CreateProcess
33,1043,OpenFile
34,1043,ReadFile
35,1043,CloseHandle
36,1043,CreateProcess
37,1043,OpenFile
38,1043,ReadFile
39,1043,CloseHandle
40,1043,CreateProcess
41,1043,OpenFile
42,1043,ReadFile
43,1043,CloseHandle
44,1043,CreateProcess
45,1043,OpenFile
46,1043,ReadFile
47,1043,CloseHandle
