timestamp,pid,event
0,5166,_wcsicmp
1,5166,FindFirstFileW
2,5166,FindFirstFile
3,5166,FindFirstFile
4,5166,CloseHandle
5,5166,FindNextFileW
6,5166,FindNextFileW
7,5166,_wcsicmp
8,5166,CreateFileW
9,5166,FindNextFileW
10,5166,ReadFile
11,5166,CloseHandle
12,5166,_wcsicmp
13,5166,FindFirstFileW
14,5166,FindFirstFile
15,5166,CreateFileW
16,5166,FindNextFileW
17,5166,_wcsicmp
18,5166,CreateFileW
19,5166,GetFileSize
20,5166,_wcsicmp
21,5166,ReadFile
22,5166,FindNextFileW
23,5166,_wcsicmp
24,5166,CreateFileW
25,5166,GetFileSize
26,5166,FindFirstFile
27,5166,FindNextFileW
28,5166,CloseHandle
29,5166,FindFirstFile
30,5166,CloseHandle
31,5166,GetFileSize
32,5166,_wcsicmp
33,5166,CloseHandle
34,5166,GetFileSize
35,5166,CloseHandle
36,5166,FindFirstFile
37,5166,FindNextFileW
38,5166,GetFileSize
39,5166,ReadFile
40,5166,GetFileSize
41,5166,FindFirstFile
42,5166,FindNextFileW
43,5166,FindNextFileW
44,5166,CreateFileW
45,5166,FindFirstFileW
46,5166,CloseHandle
47,5166,CreateFileW
48,5166,CloseHandle
49,5166,GetFileSize
50,5166,GetFileSize
51,5166,FindNextFileW
52,5166,FindNextFileW
53,5166,GetFileSize
54,5166,CreateFileW
55,5166,GetFileSize
56,5166,CloseHandle
57,5166,FindFirstFile
58,5166,CloseHandle
59,5166,FindNextFileW
60,5166,GetFileSize
61,5166,_wcsicmp
62,5166,ReadFile
63,5166,GetFileSize
64,5166,CloseHandle
65,5166,CreateFileW
66,5166,FindFirstFileW
67,5166,CloseHandle
68,5166,FindFirstFileW
69,5166,FindFirstFileW
70,5166,CreateFileW
71,5166,ReadFile
72,5166,_wcsicmp
73,5166,CreateFileW
74,5166,CreateFileW
75,5166,CloseHandle
76,5166,FindFirstFile
77,5166,_wcsicmp
78,5166,GetFileSize
79,5166,FindNextFileW
80,5166,GetFileSize
81,5166,CloseHandle
82,5166,_wcsicmp
83,5166,GetFileSize
84,5166,CloseHandle
85,5166,WriteFile
86,5166,WriteFile
87,5166,BusyLoop
88,5166,WriteFile
89,5166,WriteFile
90,5166,BusyLoop
91,5166,VirtualAlloc
92,5166,WriteFile
93,5166,BusyLoop
94,5166,WriteFile
95,5166,WriteFile
96,5166,CloseHandle
97,5166,WriteFile
98,5166,WriteFile
99,5166,WriteFile
100,5166,SetFilePointer
