timestamp,pid,event
0,1035,CreateProcess
1,1035,OpenFile
2,1035,ReadFile
3,1035,CloseHandle
4,1035,CreateProcess
5,1035,OpenFile
6,1035,ReadFile
7,1035,CloseHandle
8,1035,CreateProcess
9,1035,OpenFile
10,1035,ReadFile
11,1035,CloseHandle
12,1035,CreateProcess
13,1035,OpenFile
14,1035,ReadFile
15,1035,CloseHandle
16,1035,CreateProcess
17,1035,OpenFile
18,1035,ReadFile
19,1035,CloseHandle
20,1035,CreateProcess
21,1035,OpenFile
22,1035,ReadFile
23,1035,CloseHandle
24,1035,CreateProcess
25,1035,OpenFile
26,1035,ReadFile
27,1035,CloseHandle
28,1035,CreateProcess
29,1035,OpenFile
30,1035,ReadFile
31,1035,CloseHandle
32,1035,CreateProcess
33,1035,OpenFile
34,1035,ReadFile
35,1035,CloseHandle
36,1035,CreateProcess
37,1035,OpenFile
38,1035,ReadFile
39,1035,CloseHandle
