timestamp,pid,event
0,2749,FindNextFileW
1,2749,GetFileSize
2,2749,FindFirstFileW
3,2749,ReadFile
4,2749,ReadFile
5,2749,FindFirstFile
6,2749,_wcsicmp
7,2749,FindFirstFileW
8,2749,FindFirstFileW
9,2749,FindNextFileW
10,2749,FindFirstFile
11,2749,FindFirstFileW
12,2749,FindFirstFileW
13,2749,_wcsicmp
14,2749,FindFirstFileW
15,2749,ReadFile
16,2749,CreateFileW
17,2749,GetFileSize
18,2749,CloseHandle
19,2749,ReadFile
20,2749,ReadFile
21,2749,ReadFile
22,2749,ReadFile
23,2749,FindFirstFile
24,2749,FindFirstFile
25,2749,_wcsicmp
26,2749,GetFileSize
27,2749,ReadFile
28,2749,GetFileSize
29,2749,FindFirstFileW
30,2749,FindFirstFile
31,2749,FindFirstFile
32,2749,FindFirstFile
33,2749,CloseHandle
34,2749,CloseHandle
35,2749,_wcsicmp
36,2749,GetFileSize
37,2749,FindFirstFile
38,2749,FindFirstFileW
39,2749,ReadFile
40,2749,FindFirstFile
41,2749,FindNextFileW
42,2749,_wcsicmp
43,2749,FindFirstFile
44,2749,CloseHandle
45,2749,FindFirstFile
46,2749,FindFirstFileW
47,2749,FindFirstFileW
48,2749,_wcsicmp
49,2749,CreateFileW
50,2749,FindNextFileW
51,2749,CloseHandle
52,2749,CreateFileW
53,2749,FindFirstFileW
54,2749,_wcsicmp
55,2749,FindNextFileW
56,2749,_wcsicmp
57,2749,CloseHandle
58,2749,_wcsicmp
59,2749,FindFirstFileW
60,2749,WriteFile
61,2749,WriteFile
62,2749,CloseHandle
63,2749,FlushFileBuffers
64,2749,GetFileSize
65,2749,VirtualAlloc
66,2749,GetFileSize
67,2749,CreateFileW
68,2749,VirtualAlloc
69,2749,WriteFile
70,2749,SetFilePointer
71,2749,CloseHandle
72,2749,WriteFile
73,2749,GetFileSize
74,2749,BusyLoop
75,2749,BusyLoop
76,2749,CloseHandle
77,2749,GetFileSize
78,2749,RapidFileWrite
79,2749,FlushFileBuffers
80,2749,BusyLoop
81,2749,WriteFile
82,2749,VirtualAlloc
83,2749,WriteFile
84,2749,SetFilePointer
85,2749,WriteFile
86,2749,FlushFileBuffers
87,2749,WriteFile
88,2749,GetFileSize
89,2749,CreateFileW
90,2749,GetFileSize
91,2749,FlushFileBuffers
92,2749,WriteFile
93,2749,CloseHandle
94,2749,WriteFile
95,2749,FlushFileBuffers
96,2749,RapidFileWrite
97,2749,WriteFile
98,2749,GetFileSize
99,2749,FlushFileBuffers
100,2749,WriteFile
101,2749,GetFileSize
102,2749,FlushFileBuffers
103,2749,FlushFileBuffers
104,2749,WriteFile
105,2749,VirtualAlloc
106,2749,WriteFile
107,2749,GetFileSize
108,2749,BusyLoop
109,2749,BusyLoop
110,2749,CloseHandle
111,2749,WriteFile
112,2749,SetFilePointer
113,2749,WriteFile
114,2749,RapidFileWrite
115,2749,VirtualAlloc
116,2749,VirtualAlloc
117,2749,CreateFileW
118,2749,WriteFile
119,2749,WriteFile
120,2749,SetFilePointer
121,2749,CreateFileW
122,2749,GetFileSize
123,2749,VirtualAlloc
124,2749,WriteFile
125,2749,CloseHandle
126,2749,SetFilePointer
127,2749,BusyLoop
128,2749,WriteFile
129,2749,SetFilePointer
130,2749,WriteFile
131,2749,WriteFile
132,2749,RapidFileWrite
133,2749,WriteFile
134,2749,WriteFile
135,2749,CreateFileW
136,2749,CreateFileW
137,2749,BusyLoop
138,2749,WriteFile
139,2749,CreateFileW
140,2749,WriteFile
141,2749,WriteFile
142,2749,CloseHandle
143,2749,GetFileSize
144,2749,GetFileSize
145,2749,BusyLoop
146,2749,WriteFile
147,2749,GetFileSize
148,2749,SetFilePointer
149,2749,VirtualAlloc
150,2749,RapidFileWrite
151,2749,CreateFileW
152,2749,WriteFile
153,2749,WriteFile
154,2749,CloseHandle
155,2749,CreateFileW
156,2749,WriteFile
157,2749,CloseHandle
158,2749,WriteFile
159,2749,FlushFileBuffers
160,2749,CloseHandle
161,2749,WriteFile
162,2749,VirtualAlloc
163,2749,GetFileSize
164,2749,CreateFileW
165,2749,WriteFile
166,2749,BusyLoop
167,2749,BusyLoop
168,2749,RapidFileWrite
169,2749,GetFileSize
170,2749,CloseHandle
171,2749,CloseHandle
172,2749,WriteFile
173,2749,CreateFileW
174,2749,SetFilePointer
175,2749,CreateFileW
176,2749,WriteFile
177,2749,GetFileSize
178,2749,CloseHandle
179,2749,CloseHandle
180,2749,VirtualAlloc
181,2749,SetFilePointer
182,2749,WriteFile
183,2749,WriteFile
184,2749,FlushFileBuffers
185,2749,WriteFile
186,2749,RapidFileWrite
187,2749,BusyLoop
188,2749,WriteFile
