timestamp,pid,event
0,1018,CreateProcess
1,1018,OpenFile
2,1018,ReadFile
3,1018,CloseHandle
4,1018,CreateProcess
5,1018,OpenFile
6,1018,ReadFile
7,1018,CloseHandle
8,1018,CreateProcess
9,1018,OpenFile
10,1018,ReadFile
11,1018,CloseHandle
12,1018,CreateProcess
13,1018,OpenFile
14,1018,ReadFile
15,1018,CloseHandle
16,1018,CreateProcess
17,1018,OpenFile
18,1018,ReadFile
19,1018,CloseHandle
20,1018,CreateProcess
21,1018,OpenFile
22,1018,ReadFile
23,1018,CloseHandle
24,1018,CreateProcess
25,1018,OpenFile
26,1018,ReadFile
27,1018,CloseHandle
