timestamp,pid,event
0,2633,_wcsicmp
1,2633,ReadFile
2,2633,FindFirstFile
3,2633,FindFirstFileW
4,2633,ReadFile
5,2633,ReadFile
6,2633,FindFirstFile
7,2633,ReadFile
8,2633,_wcsicmp
9,2633,FindFirstFile
10,2633,GetFileSize
11,2633,FindNextFileW
12,2633,ReadFile
13,2633,ReadFile
14,2633,FindFirstFileW
15,2633,_wcsicmp
16,2633,FindFirstFileW
17,2633,FindNextFileW
18,2633,ReadFile
19,2633,_wcsicmp
20,2633,FindFirstFile
21,2633,ReadFile
22,2633,GetFileSize
23,2633,ReadFile
24,2633,CloseHandle
25,2633,_wcsicmp
26,2633,CloseHandle
27,2633,FindFirstFile
28,2633,ReadFile
29,2633,FindFirstFile
30,2633,CreateFileW
31,2633,ReadFile
32,2633,CloseHandle
33,2633,_wcsicmp
34,2633,CloseHandle
35,2633,FindFirstFile
36,2633,FindNextFileW
37,2633,ReadFile
38,2633,GetFileSize
39,2633,FindFirstFileW
40,2633,_wcsicmp
41,2633,GetFileSize
42,2633,GetFileSize
43,2633,ReadFile
44,2633,FindNextFileW
45,2633,ReadFile
46,2633,FindNextFileW
47,2633,CreateFileW
48,2633,_wcsicmp
49,2633,FindFirstFile
50,2633,FindFirstFile
51,2633,GetFileSize
52,2633,FindFirstFileW
53,2633,CreateFileW
54,2633,FindFirstFile
55,2633,FindFirstFile
56,2633,FindFirstFileW
57,2633,FindFirstFileW
58,2633,FindFirstFile
59,2633,CloseHandle
60,2633,FindFirstFileW
61,2633,CloseHandle
62,2633,_wcsicmp
63,2633,CreateFileW
64,2633,FindFirstFileW
65,2633,_wcsicmp
66,2633,FindNextFileW
67,2633,GetFileSize
68,2633,CloseHandle
69,2633,CreateFileW
70,2633,CloseHandle
71,2633,WriteFile
72,2633,GetFileSize
73,2633,WriteFile
74,2633,VirtualAlloc
75,2633,GetFileSize
76,2633,CloseHandle
77,2633,CloseHandle
78,2633,BusyLoop
79,2633,WriteFile
80,2633,GetFileSize
81,2633,BusyLoop
82,2633,WriteFile
83,2633,VirtualAlloc
84,2633,GetFileSize
85,2633,WriteFile
86,2633,GetFileSize
87,2633,WriteFile
88,2633,CreateFileW
89,2633,FlushFileBuffers
90,2633,CloseHandle
91,2633,CreateFileW
92,2633,WriteFile
93,2633,FlushFileBuffers
94,2633,CreateFileW
95,2633,WriteFile
96,2633,CloseHandle
97,2633,SetFilePointer
98,2633,WriteFile
99,2633,CloseHandle
100,2633,CreateFileW
101,2633,SetFilePointer
102,2633,RapidFileWrite
103,2633,WriteFile
104,2633,CloseHandle
105,2633,WriteFile
106,2633,FlushFileBuffers
107,2633,VirtualAlloc
108,2633,GetFileSize
109,2633,FlushFileBuffers
110,2633,SetFilePointer
111,2633,SetFilePointer
112,2633,CloseHandle
113,2633,GetFileSize
114,2633,VirtualAlloc
115,2633,CreateFileW
116,2633,BusyLoop
117,2633,WriteFile
118,2633,VirtualAlloc
119,2633,SetFilePointer
120,2633,BusyLoop
121,2633,SetFilePointer
122,2633,GetFileSize
123,2633,GetFileSize
124,2633,CloseHandle
125,2633,CreateFileW
126,2633,WriteFile
127,2633,SetFilePointer
128,2633,CreateFileW
129,2633,WriteFile
130,2633,SetFilePointer
131,2633,BusyLoop
132,2633,CreateFileW
133,2633,RapidFileWrite
134,2633,VirtualAlloc
135,2633,CreateFileW
136,2633,VirtualAlloc
137,2633,GetFileSize
138,2633,VirtualAlloc
139,2633,FlushFileBuffers
140,2633,WriteFile
141,2633,FlushFileBuffers
142,2633,BusyLoop
143,2633,WriteFile
144,2633,BusyLoop
145,2633,CloseHandle
146,2633,SetFilePointer
147,2633,FlushFileBuffers
148,2633,BusyLoop
149,2633,SetFilePointer
150,2633,SetFilePointer
151,2633,SetFilePointer
152,2633,WriteFile
153,2633,WriteFile
154,2633,VirtualAlloc
155,2633,BusyLoop
156,2633,CloseHandle
157,2633,BusyLoop
158,2633,VirtualAlloc
159,2633,GetFileSize
160,2633,CreateFileW
161,2633,SetFilePointer
162,2633,FlushFileBuffers
163,2633,FlushFileBuffers
164,2633,RapidFileWrite
165,2633,CreateFileW
166,2633,CloseHandle
167,2633,FlushFileBuffers
168,2633,CreateFileW
169,2633,CreateFileW
170,2633,SetFilePointer
171,2633,VirtualAlloc
172,2633,VirtualAlloc
173,2633,VirtualAlloc
174,2633,BusyLoop
175,2633,WriteFile
176,2633,BusyLoop
177,2633,CreateFileW
178,2633,WriteFile
179,2633,FlushFileBuffers
180,2633,WriteFile
181,2633,BusyLoop
182,2633,BusyLoop
183,2633,SetFilePointer
184,2633,VirtualAlloc
185,2633,GetFileSize
186,2633,FlushFileBuffers
187,2633,GetFileSize
188,2633,VirtualAlloc
189,2633,WriteFile
190,2633,BusyLoop
191,2633,VirtualAlloc
192,2633,BusyLoop
193,2633,CreateFileW
194,2633,WriteFile
195,2633,RapidFileWrite
196,2633,VirtualAlloc
197,2633,WriteFile
198,2633,FlushFileBuffers
199,2633,WriteFile
200,2633,VirtualAlloc
201,2633,WriteFile
202,2633,WriteFile
203,2633,FlushFileBuffers
204,2633,VirtualAlloc
205,2633,WriteFile
206,2633,SetFilePointer
207,2633,WriteFile
208,2633,WriteFile
209,2633,GetFileSize
210,2633,VirtualAlloc
211,2633,SetFilePointer
212,2633,SetFilePointer
213,2633,SetFilePointer
214,2633,CreateFileW
215,2633,WriteFile
216,2633,WriteFile
217,2633,VirtualAlloc
218,2633,SetFilePointer
219,2633,WriteFile
220,2633,WriteFile
221,2633,CloseHandle
222,2633,SetFilePointer
223,2633,WriteFile
224,2633,GetFileSize
225,2633,WriteFile
226,2633,RapidFileWrite
227,2633,RegQueryValueExW
228,2633,RegQueryValueExW
229,2633,ReleaseMutex
230,2633,GetFileSize
231,2633,GetCurrentProcess
232,2633,FlushFileBuffers
233,2633,SHGetFolderPathW
234,2633,OpenProcess
235,2633,memcpy
236,2633,GetSystemDirectoryW
237,2633,CoUninitialize
238,2633,CoUninitialize
239,2633,ReleaseMutex
240,2633,CoInitialize
241,2633,ReleaseMutex
242,2633,VirtualFree
243,2633,SetFilePointer
244,2633,FreeLibrary
245,2633,FreeLibrary
246,2633,TerminateProcess
247,2633,GetFileSize
248,2633,RegCloseKey
249,2633,GetCurrentProcess
250,2633,GetModuleFileNameW
251,2633,ReadFile
252,2633,RegCloseKey
253,2633,CloseHandle
254,2633,SHGetFolderPathW
255,2633,CoUninitialize
256,2633,_stricmp
257,2633,WaitForSingleObject
258,2633,VirtualAlloc
259,2633,OpenProcess
260,2633,WaitForSingleObject
261,2633,WaitForSingleObject
262,2633,_wcsicmp
263,2633,ReadFile
264,2633,OpenProcess
265,2633,TerminateProcess
266,2633,LoadLibraryW
267,2633,CoInitialize
268,2633,FlushFileBuffers
269,2633,memset
270,2633,OpenProcess
271,2633,RegQueryValueExW
272,2633,CreateThread
273,2633,RegQueryValueExW
274,2633,ReadFile
275,2633,VirtualFree
276,2633,RegCloseKey
277,2633,ReleaseMutex
278,2633,WaitForSingleObject
279,2633,CoUninitialize
280,2633,FlushFileBuffers
281,2633,_wcsicmp
282,2633,ReleaseMutex
283,2633,GetWindowsDirectoryW
